Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
4.116839,,Cancel,42102411,,,-300,,,
4.11693,,Cancel,42102207,,,-300,,,
4.1195,,Cancel,42099791,,,-800,,,
4.119717,,Cancel,42097483,,,-400,,,
4.125241,,Cancel,42099427,,,-100,,,
4.125297,,Cancel,42099807,,,-200,,,
4.125754,,Insert,42103083,0,A,200,83200,G,
4.12578,,Cancel,42101599,,,-300,,,
4.125782,,Cancel,42101603,,,-385,,,
4.125786,,Insert,42103087,0,A,385,83200,G,
4.125811,,Cancel,42085975,,,-100,,,
4.125824,,Cancel,42085971,,,-100,,,
4.126446,,Cancel,42099419,,,-400,,,
4.126446,,Insert,42103283,0,B,400,82900,G,
4.126504,,Insert,42103291,0,B,200,83100,G,
4.133585,,Cancel,42103083,,,-200,,,
4.141618,,Insert,42103847,0,A,400,83500,G,
4.154614,,Cancel,42103283,,,-400,,,
4.154614,,Insert,42104359,0,B,400,83000,G,
4.154645,,Insert,42104363,0,B,100,81600,G,
4.154672,,Insert,42104367,0,B,100,83100,G,
4.161728,,Cancel,42101943,,,-100,,,
4.166749,,Insert,1371049,0,B,123,83200,F,
4.166777,,Insert,1371050,0,B,46,83200,F,
4.166786,,Insert,42104959,0,B,100,83100,G,
4.166791,,Cancel,42103087,,,-216,,,
4.166817,,Insert,42104971,0,B,100,83200,G,
4.166821,,Insert,42104975,0,A,100,84200,G,
4.166821,,Insert,42104979,0,B,100,83100,G,
4.166831,,Insert,42104983,0,A,100,83300,G,
4.166849,,Insert,42104999,0,B,300,82800,G,
4.166852,,Insert,42105003,0,B,100,83200,G,
4.166852,,Cancel,42104367,,,-100,,,
4.166857,,Insert,42105007,0,A,100,84200,G,
4.166936,,Cancel,42105003,,,-100,,,
4.167058,,Cancel,42104979,,,-100,,,
4.167379,,Cancel,42104983,,,-100,,,
4.174899,,Insert,42106447,0,B,800,83200,G,
4.175397,,Cancel,42103847,,,-400,,,
4.175512,,Cancel,42101595,,,-100,,,
4.175546,,Insert,42106523,0,A,100,83400,G,
4.175572,,Insert,42106527,0,A,100,84300,G,
4.175575,,Insert,42106531,0,A,100,84300,G,
4.175693,,Insert,42106563,0,A,100,83400,G,
4.182061,,Insert,42107779,0,A,100,83300,G,
4.182081,,Cancel,42106563,,,-100,,,
4.182088,,Cancel,42106527,,,-100,,,
4.182089,,Insert,42107787,0,A,300,83800,G,
4.182096,,Cancel,42106523,,,-100,,,
4.18211,,Cancel,42106531,,,-100,,,
4.182533,,Cancel,42107779,,,-100,,,
4.182565,,Insert,42108007,0,A,100,84300,G,
4.182574,,Insert,42108019,0,A,100,83400,G,
4.183173,,Insert,42108255,0,A,100,83300,G,
4.183201,,Cancel,42108007,,,-100,,,
4.193017,,Insert,42109735,0,A,100,84800,G,
4.199849,,Cancel,42108019,,,-100,,,
4.21647,,Cancel,7047763,,,-1000,,,
4.21647,,Cancel,7047764,,,-990,,,
4.21647,,Insert,7047765,1,A,1000,83800,G,
4.21647,,Insert,7047766,1,B,1000,82700,G,
4.225277,,Cancel,42106447,,,-800,,,
4.225293,,Cancel,42104363,,,-100,,,
4.225702,,Cancel,42104971,,,-100,,,
4.226079,,Insert,42111711,0,A,100,83300,G,
4.226352,,Cancel,42109735,,,-100,,,
4.230464,,Cancel,42111711,,,-100,,,
4.230471,,Insert,42111955,0,B,100,83200,G,
4.24681,,Insert,42112543,0,B,100,81600,G,
4.248925,,Insert,42112711,0,B,100,83200,G,
4.249023,,Insert,42112723,0,B,100,83200,G,
4.265,TraderOne,Cancel,13,,,-10,,,
4.265,TraderOne,Insert,14,1,A,10,82800,G,
4.26861,,Cancel,42112723,,,-100,,,
4.268654,,Insert,42114403,0,A,100,84800,G,
4.279762,,Cancel,42111955,,,-100,,,
4.300291,,Cancel,42112711,,,-100,,,
4.300332,,Cancel,42104359,,,-400,,,
4.300332,,Insert,42116839,0,B,400,82900,G,
4.300358,,Insert,42116843,0,A,100,83300,G,
4.30047,,Cancel,42114403,,,-100,,,
4.300474,,Insert,42116851,0,A,100,84700,G,
4.302091,,Cancel,42081323,,,-300,,,
4.311797,,Insert,42117299,0,B,300,82000,G,
4.33054,,Cancel,42086011,,,-800,,,
4.330552,,Cancel,42112543,,,-100,,,
4.330572,,Cancel,42104959,,,-100,,,
4.330776,,Insert,42118131,0,A,100,83300,G,
4.330837,,Insert,42118143,0,A,800,83300,G,
4.330838,,Insert,42118147,0,A,800,83300,G,
4.330854,,Insert,42118151,0,A,100,83300,G,
4.330876,,Cancel,42118131,,,-100,,,
4.330896,,Cancel,42118151,,,-100,,,
4.33094,,Insert,42118159,0,A,100,83300,G,
4.331332,,Insert,42118199,0,A,100,83600,G,
4.331336,,Insert,42118203,0,A,100,83300,G,
4.331558,,Cancel,42073371,,,-100,,,
4.331592,,Cancel,42103291,,,-200,,,
4.33162,,Cancel,42118199,,,-100,,,
4.331637,,Insert,42118279,0,B,100,83100,G,
4.331905,,Cancel,42118159,,,-100,,,
4.331905,,Insert,42118347,0,A,100,83200,G,
4.331931,,Cancel,42116843,,,-100,,,
4.331934,,Cancel,42118147,,,-800,,,
4.331936,,Insert,42118355,0,A,300,83400,G,
4.331937,,Cancel,42107787,,,-300,,,
4.331937,,Cancel,42118143,,,-800,,,
4.331941,,Cancel,42118347,,,-100,,,
4.331948,,Cancel,42105007,,,-100,,,
4.331952,,Cancel,42104975,,,-100,,,
4.331971,,Insert,42118371,0,A,200,83200,G,
4.331977,,Insert,42118375,0,A,100,83200,G,
4.331987,,Insert,42118379,0,A,100,83300,G,
4.332004,,Insert,42118391,0,B,100,83100,G,
4.332063,,Insert,42118407,0,B,100,83100,G,
4.33225,,Insert,42118427,0,B,200,83100,G,
4.335912,,Cancel,42117299,,,-300,,,
4.337614,,Cancel,42118407,,,-100,,,
4.341636,,Cancel,42118391,,,-100,,,
4.341663,,Insert,42118959,0,A,400,83500,G,
4.341663,,Cancel,42118279,,,-100,,,
4.341699,,Cancel,42118427,,,-200,,,
4.345819,,Cancel,42118959,,,-400,,,
4.345826,,Insert,42119111,0,A,800,83400,G,
4.348956,,Insert,42119219,0,A,800,83300,G,
4.349974,,Cancel,42116839,,,-400,,,
4.349974,,Insert,42119271,0,B,400,82800,G,
4.349979,,Cancel,42091143,,,-300,,,
4.350239,,Insert,42119331,0,A,100,83200,G,
4.35027,,Insert,42119343,0,A,100,83200,G,
4.350285,,Cancel,42119331,,,-100,,,
4.35035,,Cancel,42116851,,,-100,,,
4.350472,,Insert,42119379,0,A,100,83200,G,
4.353031,,Cancel,42119379,,,-100,,,
4.366801,,Insert,42120051,0,B,100,81600,G,
4.3741,,Insert,42120191,0,B,800,82000,G,
4.374461,,Cancel,42119271,,,-400,,,
4.384805,,Insert,42120583,0,B,300,82000,G,
4.385558,,Cancel,42120583,,,-300,,,
4.385655,,Cancel,42081403,,,-300,,,
4.386185,,Insert,42120619,0,B,300,82000,G,
4.388337,,Cancel,42120619,,,-300,,,
4.392185,,Insert,42120843,0,B,300,82000,G,
4.396804,,Insert,42120895,0,A,100,84700,G,
4.401848,,Cancel,42120843,,,-300,,,
4.402189,,Insert,42120975,0,B,300,82000,G,
4.402879,,Insert,42120979,0,B,400,82900,G,
4.413813,,Insert,42121103,0,A,300,84300,G,
4.414199,,Insert,42121107,0,A,300,84300,G,
4.421701,,Cancel,42120975,,,-300,,,
4.432977,,Insert,42121503,0,B,200,83000,G,
4.451686,,Cancel,42120051,,,-100,,,
4.451744,,Cancel,42120979,,,-400,,,
4.451744,,Insert,42121871,0,B,400,82800,G,
4.451842,,Cancel,42120191,,,-800,,,
4.458317,,Cancel,42080379,,,-100,,,
4.459213,,Insert,42122259,0,B,100,61300,G,
4.485643,,Cancel,42082163,,,-100,,,
4.485687,,Insert,42123263,0,A,100,83700,G,
4.486808,,Cancel,42120895,,,-100,,,
4.486811,,Insert,42123291,0,B,100,81500,G,
4.486812,,Insert,42123295,0,A,100,84600,G,
4.515,TraderOne,Cancel,14,,,-10,,,
4.515,TraderOne,Insert,15,1,A,10,82600,G,
4.515,TraderOne,Trade,15,1,A,10,82700,,165
4.515,TraderOne,Hedge,16,0,A,10,83000,,
4.543149,,Insert,5004721,1,A,30,83300,G,
4.543358,,Cancel,7047765,,,-1000,,,
4.543358,,Cancel,7047766,,,-990,,,
4.543358,,Insert,7047767,1,A,1000,83600,G,
4.543358,,Insert,7047768,1,B,1000,82600,G,
4.543603,,Insert,42125051,0,A,400,83400,G,
4.568401,,Cancel,42071903,,,-800,,,
4.568408,,Cancel,42071299,,,-100,,,
4.568444,,Cancel,42123291,,,-100,,,
4.568647,,Insert,42125799,0,A,800,83200,G,
4.568719,,Cancel,42072279,,,-100,,,
4.568753,,Insert,42125803,0,A,100,83200,G,
4.568766,,Cancel,42125803,,,-100,,,
4.569061,,Insert,42125827,0,A,100,83200,G,
4.569639,,Cancel,42075443,,,-300,,,
4.569836,,Insert,42125979,0,B,300,81400,G,
4.570025,,Insert,42125995,0,A,400,83300,G,
4.570037,,Cancel,42125051,,,-400,,,
4.570172,,Insert,42126019,0,A,81,83200,G,
4.571678,,Cancel,42125995,,,-400,,,
4.571945,,Cancel,42075027,,,-300,,,
4.572264,,Insert,42126163,0,B,300,81900,G,
4.572533,,Cancel,42125827,,,-100,,,
4.572837,,Insert,42126203,0,B,300,81900,G,
4.574882,,Cancel,42126203,,,-300,,,
4.574995,,Cancel,42126163,,,-300,,,
4.576263,,Insert,42126447,0,B,300,81400,G,
4.578839,,Insert,42126555,0,B,300,81900,G,
4.579265,,Insert,42126583,0,B,300,81900,G,
4.588433,,Cancel,42126555,,,-300,,,
4.588511,,Cancel,42125799,,,-800,,,
4.588547,,Cancel,42126583,,,-300,,,
4.588556,,Insert,42127351,0,B,100,81500,G,
4.594078,,Insert,42127515,0,B,800,83000,G,
4.594359,,Insert,42127559,0,B,800,82000,G,
4.594379,,Cancel,42123295,,,-100,,,
4.594531,,Insert,42127587,0,B,300,83000,G,
4.594533,,Insert,42127591,0,B,300,83100,G,
4.594562,,Cancel,42127559,,,-800,,,
4.602927,,Cancel,42121871,,,-400,,,
4.602927,,Insert,42128559,0,B,400,82900,G,
4.60295,,Insert,42128563,0,B,800,83100,G,
4.602967,,Cancel,42118375,,,-100,,,
4.60321,,Cancel,42118379,,,-100,,,
4.608842,,Insert,42128919,0,B,300,81900,G,
4.608958,,Cancel,42128563,,,-800,,,
4.609277,,Insert,42128963,0,B,300,81900,G,
4.629195,,Cancel,42128919,,,-300,,,
4.631851,,Insert,42129899,0,B,300,81900,G,
4.6368,,Insert,42130191,0,A,100,84700,G,
4.654175,,Cancel,42129899,,,-300,,,
4.659851,,Insert,42132095,0,B,300,81900,G,
4.664982,,Cancel,42128559,,,-400,,,
4.664982,,Insert,42132327,0,B,400,82800,G,
4.664985,,Cancel,42127591,,,-300,,,
4.664985,,Cancel,42127587,,,-300,,,
4.665001,,Cancel,42130191,,,-100,,,
4.665006,,Insert,42132331,0,A,100,84600,G,
4.665224,,Insert,42132339,0,B,100,83100,G,
4.665258,,Insert,42132347,0,B,300,82600,G,
4.665322,,Cancel,42132339,,,-100,,,
4.669279,,Cancel,42132095,,,-300,,,
4.670854,,Insert,42132799,0,B,300,81900,G,
4.681528,,Cancel,42132799,,,-300,,,
4.696857,,Insert,42133943,0,B,300,81900,G,
4.743219,,Insert,5004722,1,A,24,85400,G,
4.755329,,Insert,42135787,0,B,100,83100,G,
4.755357,,Insert,42135791,0,B,800,82000,G,
4.755359,,Cancel,42132347,,,-300,,,
4.755361,,Insert,42135795,0,B,300,83000,G,
4.75537,,Cancel,42135791,,,-800,,,
4.755555,,Cancel,42132331,,,-100,,,
4.756535,,Insert,42135987,0,B,100,83100,G,
4.765,TraderOne,Insert,17,1,A,10,82500,G,
4.765,TraderOne,Trade,17,1,A,10,82600,,165
4.765,TraderOne,Hedge,18,0,A,10,83100,,
4.781869,,Cancel,42133943,,,-300,,,
4.785455,,Insert,42136775,0,A,400,83500,G,
4.786802,,Insert,42136799,0,A,100,84700,G,
4.798877,,Insert,42137075,0,B,300,81900,G,
4.799726,,Cancel,7047767,,,-1000,,,
4.799726,,Cancel,7047768,,,-990,,,
4.799726,,Insert,7047769,1,A,1000,83700,G,
4.799726,,Insert,7047770,1,B,1000,82600,G,
4.800201,,Cancel,42137075,,,-300,,,
4.800737,,Cancel,42135787,,,-100,,,
4.803879,,Insert,42137291,0,B,300,81900,G,
4.805466,,Cancel,42132327,,,-400,,,
4.805466,,Insert,42137311,0,B,400,82900,G,
4.808948,,Cancel,42135987,,,-100,,,
4.80902,,Cancel,42136775,,,-400,,,
4.809049,,Cancel,42137311,,,-400,,,
4.809049,,Insert,42137379,0,B,400,82800,G,
4.809101,,Cancel,42135795,,,-300,,,
4.80924,,Insert,42137387,0,A,100,84600,G,
4.809242,,Cancel,42136799,,,-100,,,
4.810354,,Insert,42137423,0,A,100,83200,G,
4.810366,,Cancel,42137423,,,-100,,,
4.837489,,Insert,42138135,0,A,100,83200,G,
4.837492,,Insert,42138139,0,A,100,83200,G,
4.837496,,Cancel,42127515,,,-800,,,
4.837755,,Insert,42138175,0,A,100,83200,G,
4.837839,,Cancel,42138139,,,-100,,,
4.837839,,Insert,42138187,0,A,100,83100,G,
4.837873,,Cancel,42138135,,,-100,,,
4.837897,,Cancel,42138187,,,-100,,,
4.8379,,Cancel,42071295,,,-100,,,
4.8379,,Cancel,42071291,,,-100,,,
4.837959,,Insert,42138215,0,A,100,84100,G,
4.837961,,Insert,42138219,0,A,100,84100,G,
4.838844,,Insert,42138255,0,A,100,83100,G,
4.838854,,Insert,42138263,0,A,100,83200,G,
4.838871,,Cancel,42138215,,,-100,,,
4.838878,,Cancel,42138263,,,-100,,,
4.83888,,Cancel,42138219,,,-100,,,
4.838971,,Cancel,42137291,,,-300,,,
4.857394,,Cancel,42138255,,,-100,,,
4.857431,,Insert,42139059,0,A,100,83200,G,
4.857432,,Insert,42139063,0,A,100,84100,G,
4.857434,,Insert,42139067,0,A,100,84100,G,
4.857441,,Cancel,42139059,,,-100,,,
4.857446,,Cancel,42138175,,,-100,,,
4.857532,,Insert,42139071,0,B,800,83000,G,
4.85815,,Insert,42139107,0,A,100,83100,G,
4.858177,,Cancel,42139067,,,-100,,,
4.858203,,Cancel,42139063,,,-100,,,
4.8589,,Cancel,42139107,,,-100,,,
4.85894,,Insert,42139139,0,A,100,83200,G,
4.858952,,Cancel,42139139,,,-100,,,
4.858968,,Insert,42139143,0,A,100,84100,G,
4.858968,,Insert,42139147,0,A,100,84100,G,
4.860286,,Insert,42139211,0,A,100,83200,G,
4.863668,,Insert,42139575,0,A,100,83100,G,
4.863699,,Cancel,42139147,,,-100,,,
4.8637,,Cancel,42139211,,,-100,,,
4.863725,,Cancel,42139143,,,-100,,,
4.864126,,Cancel,42139575,,,-100,,,
4.86416,,Insert,42139595,0,A,100,83200,G,
4.864186,,Insert,42139603,0,A,100,84100,G,
4.864188,,Insert,42139607,0,A,100,84100,G,
4.864189,,Insert,42139611,0,A,100,84100,G,
4.867839,,Insert,42139783,0,A,100,83100,G,
4.867871,,Cancel,42139595,,,-100,,,
4.867891,,Cancel,42139603,,,-100,,,
4.867891,,Cancel,42139611,,,-100,,,
4.867966,,Cancel,42139607,,,-100,,,
4.880648,,Cancel,42068383,,,-100,,,
4.887415,,Cancel,42095023,,,-300,,,
4.887415,,Insert,42140647,0,A,300,84200,G,
4.887895,,Cancel,42093879,,,-300,,,
4.887895,,Insert,42140751,0,A,300,84200,G,
4.889078,,Cancel,42139071,,,-800,,,
4.889114,,Cancel,42121503,,,-200,,,
4.889194,,Insert,42140827,0,B,100,83000,G,
4.889229,,Insert,42140835,0,B,300,82600,G,
4.889233,,Insert,42140839,0,B,200,83000,G,
4.89172,,Insert,42141211,0,A,800,83200,G,
4.891761,,Insert,42141231,0,A,100,83100,G,
4.891852,,Cancel,42137379,,,-400,,,
4.891852,,Insert,42141247,0,B,400,82700,G,
4.893404,,Cancel,42128963,,,-300,,,
4.910881,,Cancel,42141231,,,-100,,,
4.914951,,Insert,42142843,0,A,100,83100,G,
4.914954,,Cancel,42071871,,,-800,,,
4.914965,,Cancel,42140827,,,-100,,,
4.915,,Cancel,42140839,,,-200,,,
4.915029,,Insert,42142871,0,B,100,82900,G,
4.915041,,Insert,42142875,0,A,100,83100,G,
4.915064,,Insert,42142903,0,A,800,83100,G,
4.915069,,Cancel,42142875,,,-100,,,
4.915243,,Cancel,42127351,,,-100,,,
4.915249,,Insert,42142935,0,A,100,83100,G,
4.915696,,Cancel,42142903,,,-800,,,
4.915731,,Insert,42142991,0,A,100,83100,G,
4.91581,,Insert,42142999,0,A,800,83100,G,
4.918691,,Insert,42143143,0,A,100,83100,G,
4.92034,,Insert,42143227,0,A,400,83200,G,
4.920381,,Cancel,42142991,,,-100,,,
4.92169,,Insert,42143251,0,B,800,82900,G,
4.921787,,Cancel,42143143,,,-100,,,
4.921812,,Cancel,42143227,,,-400,,,
4.921893,,Cancel,42142999,,,-800,,,
4.921929,,Insert,42143271,0,A,100,83100,G,
4.927554,,Cancel,42048295,,,-300,,,
4.927902,,Insert,42143879,0,B,300,81300,G,
4.930898,,Insert,42144067,0,B,300,81800,G,
4.936805,,Insert,42144683,0,B,100,81500,G,
4.937069,,Cancel,42143251,,,-800,,,
4.953126,,Insert,42145951,0,B,200,82900,G,
4.954531,,Insert,42146003,0,A,100,83100,G,
4.956904,,Cancel,42081519,,,-300,,,
4.956904,,Insert,42146243,0,A,300,84100,G,
4.964837,,Cancel,42146003,,,-100,,,
4.966004,,Insert,42146915,0,B,800,82900,G,
4.966004,,Insert,42146919,0,A,800,83100,G,
4.96602,,Cancel,42144683,,,-100,,,
4.966152,,Insert,42146939,0,A,100,83000,G,
4.96618,,Insert,42146947,0,A,300,83200,G,
4.96618,,Cancel,42146919,,,-800,,,
4.966193,,Cancel,42061903,,,-300,,,
4.966209,,Cancel,42046971,,,-100,,,
4.966236,,Insert,42146955,0,A,100,83000,G,
4.96882,,Cancel,42146955,,,-100,,,
4.96958,,Cancel,42142871,,,-100,,,
4.969591,,Insert,42147155,0,A,100,83000,G,
4.969903,,Cancel,42144067,,,-300,,,
4.970743,,Cancel,42146243,,,-300,,,
4.971003,,Cancel,42146915,,,-800,,,
4.972157,,Cancel,42147155,,,-100,,,
4.972422,,Insert,42147279,0,A,100,83000,G,
4.974346,,Cancel,42146939,,,-100,,,
4.975685,,Cancel,42104999,,,-300,,,
4.975699,,Cancel,42046931,,,-200,,,
4.975735,,Cancel,42145951,,,-200,,,
4.975765,,Insert,42147471,0,B,100,82800,G,
4.976207,,Insert,42147507,0,A,100,83000,G,
4.976348,,Insert,42147515,0,A,100,83000,G,
4.976397,,Cancel,42147471,,,-100,,,
4.976908,,Insert,42147619,0,A,300,84100,G,
4.977458,,Cancel,42081531,,,-300,,,
4.977458,,Insert,42147683,0,A,300,84100,G,
4.98589,,Cancel,42141247,,,-400,,,
4.98589,,Insert,42148311,0,B,400,82600,G,
4.986084,,Cancel,42148311,,,-400,,,
4.987721,,Insert,42148351,0,A,800,83100,G,
4.987794,,Cancel,42047979,,,-800,,,
4.98782,,Insert,42148363,0,A,400,83100,G,
4.988028,,Cancel,42046827,,,-100,,,
4.988057,,Insert,42148387,0,B,100,82800,G,
4.992234,,Cancel,42148363,,,-400,,,
4.992242,,Insert,42148559,0,B,800,82800,G,
4.99233,,Insert,42148563,0,B,100,81400,G,
4.993681,,Cancel,42147619,,,-300,,,
4.993907,,Cancel,42147683,,,-300,,,
4.996099,,Insert,42148799,0,B,100,82800,G,
5.000807,,Insert,42148927,0,B,14,82900,G,
5.000831,,Cancel,42148387,,,-100,,,
5.000839,,Insert,42148931,0,B,300,82400,G,
5.0022,,Cancel,42148927,,,-14,,,
5.010149,,Insert,42149439,0,B,14,82900,G,
5.010175,,Insert,42149447,0,B,100,82900,G,
5.010214,,Insert,42149455,0,B,200,82900,G,
5.010811,,Cancel,42149439,,,-14,,,
5.01287,,Insert,42149535,0,B,800,82900,G,
5.013377,,Cancel,42147279,,,-100,,,
5.013577,,Cancel,42149535,,,-800,,,
5.013605,,Insert,42149591,0,A,100,83000,G,
5.014324,,Insert,42149639,0,B,14,82900,G,
5.018972,,Cancel,42149639,,,-14,,,
5.031,TraderOne,Insert,19,1,A,10,82300,G,
5.031,TraderOne,Trade,19,1,A,10,82600,,165
5.031,TraderOne,Hedge,20,0,A,10,82900,,
5.037306,,Insert,42151643,0,B,14,82900,G,
5.061316,,Cancel,42151643,,,-14,,,
5.078513,,Insert,42153131,0,B,300,81900,G,
5.078925,,Insert,42153147,0,B,300,81800,G,
5.078954,,Insert,42153151,0,B,100,82900,G,
5.084788,,Cancel,42147515,,,-100,,,
5.089009,,Cancel,42140751,,,-300,,,
5.089243,,Cancel,42140647,,,-300,,,
5.089505,,Insert,42153759,0,B,400,82700,G,
5.095659,,Insert,42154331,0,B,800,82900,G,
5.095867,,Cancel,42149591,,,-100,,,
5.097857,,Insert,1372403,0,B,100,83000,F,
5.097877,,Insert,42154691,0,B,100,83000,G,
5.097884,,Insert,42154695,0,B,46,82900,G,
5.097896,,Insert,42154703,0,A,100,83100,G,
5.097904,,Cancel,42149447,,,-100,,,
5.097906,,Cancel,42148931,,,-300,,,
5.097911,,Insert,42154707,0,B,300,82800,G,
5.097911,,Cancel,42154703,,,-100,,,
5.098556,,Insert,42154763,0,B,14,83000,G,
5.102537,,Cancel,7047769,,,-1000,,,
5.102537,,Cancel,7047770,,,-990,,,
5.102537,,Insert,7047771,1,A,1000,83600,G,
5.102537,,Insert,7047772,1,B,1000,82500,G,
5.106006,,Insert,42155195,0,B,100,83000,G,
5.106017,,Cancel,42137387,,,-100,,,
5.106039,,Cancel,42148563,,,-100,,,
5.106046,,Insert,42155203,0,B,100,81500,G,
5.106066,,Insert,42155207,0,B,100,83000,G,
5.106433,,Cancel,42155207,,,-100,,,
5.111816,,Insert,5004723,1,B,33,82700,G,
5.114104,,Cancel,42146947,,,-300,,,
5.114376,,Insert,42155667,0,B,100,83000,G,
5.114712,,Cancel,42148351,,,-800,,,
5.114736,,Cancel,42142843,,,-100,,,
5.114955,,Insert,42155723,0,B,100,83000,G,
5.115762,,Cancel,42143271,,,-100,,,
5.117067,,Cancel,42155667,,,-100,,,
5.117336,,Cancel,42155723,,,-100,,,
5.125742,,Insert,42156663,0,B,100,83000,G,
5.12577,,Insert,42156667,0,B,100,83000,G,
5.127884,,Cancel,42154695,,,-46,,,
5.127961,,Cancel,42156663,,,-100,,,
5.128335,,Cancel,42156667,,,-100,,,
5.130805,,Insert,42157115,0,A,100,83100,G,
5.13085,,Insert,42157127,0,A,100,84600,G,
5.139701,,Cancel,42155195,,,-100,,,
5.13997,,Insert,42157887,0,A,400,83300,G,
5.154091,,Cancel,42157115,,,-100,,,
5.162847,,Insert,42158567,0,B,100,83000,G,
5.162871,,Insert,42158571,0,B,100,83000,G,
5.16288,,Cancel,42157127,,,-100,,,
5.162901,,Insert,42158579,0,B,100,83000,G,
5.16314,,Cancel,42158567,,,-100,,,
5.166326,,Insert,42158647,0,A,216,83100,G,
5.206806,,Insert,42160063,0,A,100,84600,G,
5.206831,,Cancel,42158571,,,-100,,,
5.259612,,Cancel,42158579,,,-100,,,
5.265,TraderOne,Insert,21,1,A,10,82300,G,
5.265,TraderOne,Trade,21,1,A,10,82700,,165
5.265,TraderOne,Hedge,22,0,A,10,83000,,
5.265884,,Insert,42162031,0,B,100,83000,G,
5.265959,,Insert,42162075,0,B,300,81900,G,
5.265993,,Cancel,42139783,,,-100,,,
5.266292,,Insert,42162191,0,B,100,83000,G,
5.2666,,Cancel,42122259,,,-100,,,
5.2666,,Insert,42162287,0,B,100,79300,G,
5.268587,,Insert,42162791,0,B,300,82000,G,
5.278252,,Insert,42163263,0,B,800,83000,G,
5.278396,,Cancel,42142935,,,-100,,,
5.282844,,Cancel,42153759,,,-400,,,
5.293724,,Insert,42164531,0,B,400,82800,G,
5.309397,,Cancel,42163263,,,-800,,,
5.309566,,Cancel,42162031,,,-100,,,
5.30962,,Cancel,42155203,,,-100,,,
5.324631,,Cancel,42154763,,,-14,,,
5.332539,,Cancel,42162791,,,-300,,,
5.332566,,Cancel,42162191,,,-100,,,
5.332599,,Cancel,42154691,,,-100,,,
5.332652,,Insert,42165703,0,B,14,83000,G,
5.333617,,Cancel,42162287,,,-100,,,
5.334617,,Insert,42165851,0,B,100,61300,G,
5.34697,,Cancel,42162075,,,-300,,,
5.356801,,Insert,42166387,0,B,100,81500,G,
5.391187,,Insert,42167227,0,A,100,83100,G,
5.39895,,Cancel,42164531,,,-400,,,
5.39895,,Insert,42167427,0,B,400,82700,G,
5.398962,,Cancel,42166387,,,-100,,,
5.399433,,Insert,42167443,0,A,800,83100,G,
5.399461,,Cancel,42154331,,,-800,,,
5.399819,,Cancel,42165703,,,-14,,,
5.399847,,Insert,42167479,0,A,100,83000,G,
5.399853,,Insert,42167483,0,A,200,83000,G,
5.399873,,Cancel,42158647,,,-216,,,
5.399874,,Cancel,42167443,,,-800,,,
5.399878,,Insert,42167487,0,A,300,83200,G,
5.399881,,Insert,42167491,0,A,216,83000,G,
5.399956,,Insert,42167515,0,A,100,83100,G,
5.400063,,Cancel,7047771,,,-1000,,,
5.400063,,Cancel,7047772,,,-1000,,,
5.400063,,Insert,7047773,1,A,1000,83500,G,
5.400063,,Insert,7047774,1,B,1000,82400,G,
5.401696,,Cancel,42157887,,,-400,,,
5.40171,,Insert,42167571,0,A,400,83200,G,
5.409846,,Insert,42168735,0,B,14,82900,G,
5.410745,,Insert,42168803,0,B,800,82900,G,
5.411077,,Cancel,42167479,,,-100,,,
5.411083,,Cancel,42167483,,,-200,,,
5.41131,,Cancel,42167571,,,-400,,,
5.42009,,Insert,42170187,0,B,100,81400,G,
5.420213,,Cancel,42170187,,,-100,,,
5.420219,,Insert,42170211,0,B,100,81500,G,
5.423381,,Insert,42170479,0,B,800,82900,G,
5.42341,,Cancel,42167227,,,-100,,,
5.42358,,Cancel,42167487,,,-300,,,
5.424459,,Insert,1372757,0,B,216,83000,F,
5.424496,,Insert,42170699,0,B,100,83000,G,
5.424496,,Insert,42170703,0,B,50,82900,G,
5.424507,,Insert,42170711,0,B,100,83000,G,
5.424507,,Insert,42170715,0,B,100,83000,G,
5.424507,,Insert,42170719,0,B,100,83000,G,
5.424507,,Insert,42170723,0,B,100,83000,G,
5.42451,,Insert,42170727,0,A,100,83100,G,
5.42451,,Insert,42170731,0,B,200,83000,G,
5.42452,,Insert,42170739,0,B,100,83000,G,
5.424523,,Insert,42170743,0,B,100,82900,G,
5.424525,,Cancel,42170711,,,-100,,,
5.424538,,Insert,42170751,0,B,100,82600,G,
5.424566,,Cancel,42170723,,,-100,,,
5.424579,,Insert,42170771,0,A,100,83100,G,
5.424614,,Cancel,42170731,,,-200,,,
5.424651,,Cancel,42126019,,,-81,,,
5.424664,,Cancel,42170739,,,-100,,,
5.424678,,Cancel,42170715,,,-100,,,
5.42472,,Cancel,42160063,,,-100,,,
5.42472,,Cancel,42170719,,,-100,,,
5.42476,,Cancel,42170699,,,-100,,,
5.424802,,Cancel,42170703,,,-50,,,
5.424862,,Insert,42170855,0,B,100,82900,G,
5.424991,,Cancel,42170479,,,-800,,,
5.425061,,Insert,42170927,0,B,100,83000,G,
5.425074,,Cancel,42170727,,,-100,,,
5.425518,,Insert,42171059,0,A,100,83100,G,
5.425524,,Insert,42171063,0,B,14,83000,G,
5.425581,,Cancel,42171059,,,-100,,,
5.426877,,Cancel,42170927,,,-100,,,
5.426912,,Insert,42171303,0,A,100,83100,G,
5.427706,,Insert,42171395,0,B,100,83000,G,
